source_url,source_title,target_name,target_label,relationship_type
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Effects of a high-intensity progressive-cycle program on quality of life and motor symptomatology in a Parkinson's disease population: a pilot randomized controlled trial. Rejuvenation Research 2020;23(6):508-15. - PubMed Capato 2020b {published data only} Capato TT, Nonnekes J, De Vries NM, IntHout J, Barbosa ER, Bloem BR.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Effects of multimodal balance training supported by rhythmical auditory stimuli in people with advanced stages of Parkinson's disease,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"a pilot randomized clinical trial. Journal of the Neurological Sciences 2020;418:117086. - PubMed Combs 2013 {published data only} Combs SA, Diehl MD, Chrzastowski C, Didrick N, McCoin B, Mox N, et al. Community-based group exercise for persons with Parkinson disease",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Nordic walking and walking in Parkinson's disease: a randomized single-blind controlled trial. Aging Clinical and Experimental Research 2021;33(4):965-71. - PubMed Hashimoto 2015 {published data only} Hashimoto H, Takabatake S, Miyaguchi H, Nakanishi H, Naitou Y.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Effects of dance on motor functions, cognitive functions, and mental symptoms of Parkinson's disease: a quasi-randomized pilot trial. Complementary Therapies in Medicine 2015;23(2):210-9. - PubMed Israel 2018 {published data only} Israel V, Yamaguchi MF.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Effects of aquatic physical therapy on Parkinson's disease under a vision of the international classification of functioning, disability and health (ICF).",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Impacts of dance on cognition, psychological symptoms and quality of life in Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Exercise training . effects of MOTOmed exercise on typical motor dysfunction in Parkinson's disease [Forced Exercise .,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Auswirkungen eines MOTOmed-Trainings auf parkinson-typische motorische Dysfunktionen].,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Pilates method improves balance control in Parkinson's disease patients: an open-label clinical trial. Parkinsonism & Related Disorders 2020;77:18-9. - PubMed Melo 2018 {published data only} Melo G, Kleiner AF, Lopes J, Zen GZ, Marson N, Santos T, et al. P100 - Effects of virtual reality training on mobility in individuals with Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Moon 2020 {published data only} Moon S, Sarmento CV, Steinbacher M, Smirnova IV, Colgrove Y, Lai SM et al. Can Qigong improve non-motor symptoms in people with Parkinson's disease?",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Effectiveness of physiotherapy in Parkinson's disease,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"the feasibility of a randomised controlled trial. Parkinsonism and Related Disorders 2007;13(2):115-21. - PubMed Munneke M, Nijkrake MJ, Keus SH, Kwakkel G, Berendse HW, Roos RA, et al. Efficacy of community-based physiotherapy networks for patients with Parkinson's disease",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Efficiency of physiotherapeutic care in Parkinson's disease. clinicaltrials.gov/ct2/show/NCT00330694 (first received 29 May 2006).,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Virtual Reality for Parkinson's disease. clinicaltrials.gov/ct2/show/NCT03637023 (first received 17 August 2018).,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Aquatic group exercise for people with Parkinson disease. clinicaltrials.gov/ct2/show/NCT04291027 (first received 02 March 2020).,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Passos‐Monteiro 2020 {published data only} Passos-Monteiro E, Schuch FB, Franzoni LT, Carvalho AR, Gomenuka NA, Becker M, et al. Nordic walking and free walking improve the quality of life, cognitive function, and depressive symptoms in individuals with Parkinson's disease",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"a randomized clinical trial. Journal of Functional Morphology & Kinesiology 2020;5:10. - PMC - PubMed Picelli 2012 {published data only} Picelli A, Melotti C, Origano F, Waldner, Fiaschi A, Santilli V, et al. Robot-assisted gait training in patients with Parkinson disease",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Exercise and Parkinson disease: comparing tango, treadmill, and stretching.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Symptom and gait changes after sensory attention focused exercise versus aerobic training in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Dual task training, fall, and functional independence in patients with Parkinson's disease: a longitudinal study.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Segura 2020 {published data only}ISRCTN13047118 Segura C, Eraso M, Bonilla J, Mendivil CO, Santiago G, Useche N, et al. Effect of a high-intensity tandem bicycle exercise program on clinical severity, functional magnetic resonance imaging, and plasma biomarkers in Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Frontiers in Neurology 2020;11:656. - PMC - PubMed Serrao 2019 {published data only} Serrao M, Pierelli F, Sinibaldi E, Chini G, Castiglia SF, Priori M, et al. Progressive modular rebalancing system and visual cueing for gait rehabilitation in Parkinson's disease: a pilot, randomized, controlled trial with crossover.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Frontiers in Neurology 2019;10:902. - PMC - PubMed Silva‐Batista 2020 {published data only}RBR‐83vb6bUTN‐U1111‐1215‐9956 Silva-Batista C, Lima-Pardini AC, Nucci MP, Coelho DB, Batista A, Piemonte ME, et al. A randomized, controlled trial of exercise for Parkinsonian individuals with freezing of gait.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Task-oriented circuit training combined with aerobic training improves motor performance and balance in people with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Rhythmic auditory stimulation in gait training for Parkinson's disease patients.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Balance training with augmented visual feedback in Parkinson's disease: a randomized clinical trial. Journal of the Neurological Sciences 2015;357:e292.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Influence of rhythmic auditory attention stimulation combined with intensive muscle strength training on lower limb function and balance function in elderly patients with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Effect of health Baduanjin Qigong for mild to moderate Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Geriatrics and Gerontology International 2016;16(8):911-9. - PubMed Yousefi 2009 {published data only}ISRCTN98825027 Yousefi B, Tadibi V, Khoei AF, Montazeri A.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Exercise therapy, quality of life, and activities of daily living in patients with Parkinson disease: a small scale quasi-randomised trial. Trials 2009;10(67):[7 p.]. - PMC - PubMed Yu 1998 {published data only} Yu XH, Xu JF, Shao DY, Fa ZG, Chen GZ.",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Clinical trial of Qigong for Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Influence of rehabilitation exercise intervention on limb motor function and self-care ability of patients with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Effect of simplified Tai Chi exercise on relieving symptoms of patients with mild to moderate Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,Strength training for people with Parkinson's disease. anzctr.org.au/ACTRN12605000566639.aspx (first received 30 September 2005).,Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Does aquatic physiotherapy improve quality of life, balance and gait in people with early to mid stage Parkinson's disease? anzctr.org.au/ACTRN12609000900213.aspx (first received 07 August 2009).",Condition,ADDRESSES_CONDITION
https://pubmed.ncbi.nlm.nih.gov/38588457/,Physical exercise for people with Parkinson's disease – systematic review & network meta‑analysis,"Safety, feasibility and efficacy of a dance intervention for people with Parkinson's disease: a pilot study. anzctr.org.au/ACTRN12612001016820.aspx (first received 19 September 2012).",Condition,ADDRESSES_CONDITION
